Date and Time, ,V2X Message Detail,Sender,Receiver,Message Type,Msg Id,Seq Num,Latitude - Sender,Longitude - Sender,Message Content,Latitude - Receiver,Longitude - Receiver,Simulation Time - Sender, ,Simulation Time - Receiver, 
2023-05-03 21:46:00,697 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2330,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62741016056824, Longitude= -71.01037863219986, } (at simulation time 372.001,900,  (at simulation time 372.002,300
2023-05-03 21:46:00,697 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2331,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62741016056824, Longitude= -71.01037863219986, } (at simulation time 372.102,400,  (at simulation time 372.103,800
2023-05-03 21:46:00,697 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2332,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62741016056824, Longitude= -71.01037863219986, } (at simulation time 372.200,900,  (at simulation time 372.203,300
2023-05-03 21:46:00,697 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2333,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62741016056824, Longitude= -71.01037863219986, } (at simulation time 372.300,900,  (at simulation time 372.301,800
2023-05-03 21:46:00,697 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2334,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62741016056824, Longitude= -71.01037863219986, } (at simulation time 372.400,900,  (at simulation time 372.402,300
2023-05-03 21:46:00,697 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2335,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62741016056824, Longitude= -71.01037863219986, } (at simulation time 372.501,400,  (at simulation time 372.501,800
2023-05-03 21:46:00,697 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2336,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62741016056824, Longitude= -71.01037863219986, } (at simulation time 372.602,400,  (at simulation time 372.603,300
2023-05-03 21:46:00,698 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2337,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62741016056824, Longitude= -71.01037863219986, } (at simulation time 372.701,900,  (at simulation time 372.702,300
2023-05-03 21:46:00,698 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2338,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62741016056824, Longitude= -71.01037863219986, } (at simulation time 372.801,400,  (at simulation time 372.803,800
2023-05-03 21:46:00,698 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2339,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62741016056824, Longitude= -71.01037863219986, } (at simulation time 372.900,400,  (at simulation time 372.902,300
2023-05-03 21:46:00,698 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2340,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62746104688586, Longitude= -71.0104133572304, } (at simulation time 373.001,400,  (at simulation time 373.003,300
2023-05-03 21:46:00,698 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2341,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62746104688586, Longitude= -71.0104133572304, } (at simulation time 373.100,900,  (at simulation time 373.102,800
2023-05-03 21:46:00,698 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2342,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62746104688586, Longitude= -71.0104133572304, } (at simulation time 373.201,400,  (at simulation time 373.202,300
2023-05-03 21:46:00,698 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2343,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62746104688586, Longitude= -71.0104133572304, } (at simulation time 373.302,400,  (at simulation time 373.302,800
2023-05-03 21:46:00,699 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2344,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62746104688586, Longitude= -71.0104133572304, } (at simulation time 373.400,900,  (at simulation time 373.403,300
2023-05-03 21:46:00,699 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_6, InterVehicleMsg{,Msg Id=30, SeqNum=2345,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62746104688586, Longitude= -71.0104133572304, } (at simulation time 373.500,900,  (at simulation time 373.502,300
