Date and Time, ,V2X Message Detail,Sender,Receiver,Message Type,Msg Id,Seq Num,Latitude - Sender,Longitude - Sender,Message Content,Latitude - Receiver,Longitude - Receiver,Simulation Time - Sender, ,Simulation Time - Receiver, 
2023-05-03 21:46:00,683 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_1, InterVehicleMsg{,Msg Id=30, SeqNum=2230,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62745774847701, Longitude= -71.01041110638083, } (at simulation time 362.002,400,  (at simulation time 362.004,800
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_1, InterVehicleMsg{,Msg Id=30, SeqNum=2231,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62745774847701, Longitude= -71.01041110638083, } (at simulation time 362.101,900,  (at simulation time 362.104,300
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_1, InterVehicleMsg{,Msg Id=30, SeqNum=2232,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62745774847701, Longitude= -71.01041110638083, } (at simulation time 362.200,900,  (at simulation time 362.203,300
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_1, InterVehicleMsg{,Msg Id=30, SeqNum=2233,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62745774847701, Longitude= -71.01041110638083, } (at simulation time 362.300,400,  (at simulation time 362.301,800
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_1, InterVehicleMsg{,Msg Id=30, SeqNum=2234,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62745774847701, Longitude= -71.01041110638083, } (at simulation time 362.400,900,  (at simulation time 362.401,800
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_1, InterVehicleMsg{,Msg Id=30, SeqNum=2235,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62745774847701, Longitude= -71.01041110638083, } (at simulation time 362.500,900,  (at simulation time 362.502,300
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_1, InterVehicleMsg{,Msg Id=30, SeqNum=2236,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62745774847701, Longitude= -71.01041110638083, } (at simulation time 362.600,400,  (at simulation time 362.602,300
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_1, InterVehicleMsg{,Msg Id=30, SeqNum=2237,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62745774847701, Longitude= -71.01041110638083, } (at simulation time 362.700,400,  (at simulation time 362.702,300
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_1, InterVehicleMsg{,Msg Id=30, SeqNum=2238,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62745774847701, Longitude= -71.01041110638083, } (at simulation time 362.800,900,  (at simulation time 362.802,800
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2,veh_1, InterVehicleMsg{,Msg Id=30, SeqNum=2239,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, Latitude= 41.62745774847701, Longitude= -71.01041110638083, } (at simulation time 362.901,900,  (at simulation time 362.902,800
